d,n,n_min,sigma_x,corr,center_fraction,n_centers,count,failed_rate,pass_h0_core_rate,pass_mass_at_h0_rate,pass_mass_below_099_rate,pass_mass_above_101_rate,pass_grid_monotone_rate,h0_mean,h0_std,h0_mean_ci95_low,h0_mean_ci95_high,h0_median,h0_median_ci95_low,h0_median_ci95_high,h0_q25,h0_q75,h0_over_sigma_x_median,mass_h0_median,mass_099_h0_median,mass_101_h0_median,center_mass_q05_h0_median,center_mass_min_h0_median
100,1000,20.0,0.7,0.0,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,9.346119839446644,0.015531718702197888,9.336493180459751,9.355746498433536,9.340500270866835,9.336554997981388,9.352100476599965,9.336738815207408,9.351012917110765,13.34357181552405,20.000000000000057,16.058837799069146,24.635958141374502,2.845791916980764,1.2766045456340898
100,1000,20.0,0.7,0.0,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,9.349045445425174,0.01135819184915219,9.342005565181656,9.356085325668692,9.346172725970415,9.340386294955112,9.356342597667117,9.342140577433968,9.35560972297993,13.35167532281488,20.000000000000025,16.083397237034838,24.609441387618716,2.74785441384814,1.1091924065540397
100,1000,20.0,0.7,0.3,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,9.265344843828267,0.03109763296200448,9.246070331228294,9.284619356428239,9.263905584945569,9.24956863385817,9.282765639567621,9.249596407284354,9.28179865427974,13.234150835636527,20.00000000000005,16.27512781776042,24.34695579377403,2.626279673478254,1.0841676830467422
100,1000,20.0,0.7,0.3,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,9.25848713120098,0.02668065198470726,9.241950291773906,9.275023970628054,9.25407457389908,9.243175784106237,9.274675907334892,9.244196619125358,9.266382405358051,13.220106534141545,20.00000000000003,16.264321531346805,24.358025032041425,2.651102122787322,1.0358892620968123
100,1000,20.0,0.7,0.7,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,8.676999591628583,0.028082458107883502,8.659593903764817,8.694405279492349,8.687848475226286,8.65374863404239,8.70256143760704,8.661719290980027,8.699907621830912,12.411212107466124,20.000000000000018,17.233823384230803,23.09542489951447,2.4121993207628654,1.027419108520582
100,1000,20.0,0.7,0.7,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,8.691073571536908,0.021089913961454588,8.678001907436972,8.704145235636844,8.690483954149766,8.673645262603047,8.709745729591006,8.679642508802917,8.700385491510875,12.414977077356811,20.000000000000036,17.22289005568188,23.10739122846868,2.405100316302234,1.0
100,1000,20.0,1.0,0.0,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,13.35159977063806,0.0221881695745682,13.337847400656786,13.365352140619335,13.34357181552405,13.337935711401983,13.36014353799995,13.338198307439152,13.358589881586807,13.34357181552405,20.00000000000003,16.058837799069103,24.635958141374417,2.845791916980753,1.2766045456340884
100,1000,20.0,1.0,0.0,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,13.355779207750254,0.016225988355931427,13.3457222359738,13.365836179526708,13.35167532281488,13.34340899279302,13.366203710953025,13.345915110619956,13.365156747114185,13.35167532281488,20.00000000000003,16.083397237034802,24.609441387618773,2.7478544138481387,1.1091924065540395
100,1000,20.0,1.0,0.3,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,13.236206919754668,0.0444251899457202,13.208671901754707,13.263741937754629,13.234150835636525,13.213669476940241,13.26109377081089,13.213709153263363,13.25971236325677,13.234150835636525,20.00000000000003,16.27512781776047,24.346955793774026,2.6262796734782468,1.0841676830467408
100,1000,20.0,1.0,0.3,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,13.226410187429972,0.03811521712100975,13.202786131105581,13.250034243754362,13.220106534141543,13.204536834437482,13.249537010478416,13.205995170179083,13.237689150511505,13.220106534141543,20.00000000000004,16.264321531346773,24.358025032041382,2.6511021227873153,1.0358892620968125
100,1000,20.0,1.0,0.7,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,12.395713702326544,0.040117797296977314,12.370848433949735,12.420578970703353,12.411212107466124,12.362498048631984,12.432230625152917,12.37388470140004,12.428439459758447,12.411212107466124,20.00000000000002,17.233823384230774,23.09542489951444,2.4121993207628663,1.0274191085205815
100,1000,20.0,1.0,0.7,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,12.415819387909867,0.030128448516363718,12.397145582052817,12.434493193766917,12.41497707735681,12.390921803718637,12.442493899415723,12.399489298289883,12.429122130729823,12.41497707735681,20.000000000000014,17.222890055681855,23.10739122846865,2.4051003163022306,1.0
