seed_id,data_seed,center_seed,d,n,n_over_d,corr,sigma_x,center_fraction,n_centers,n_min,kernel,mass_rule,q_mass,h0,h0_over_sigma_x,h_low,h_high,mass_h0,mass_low,mass_high,expand_steps_used,search_steps_used,failed,error,mass_099_h0,mass_h0_recheck,mass_101_h0,center_mass_min_h0,center_mass_q05_h0,center_mass_mean_h0,center_mass_median_h0,center_mass_max_h0,pass_mass_at_h0,pass_mass_below_099,pass_mass_above_101,pass_grid_monotone,pass_h0_core
0,20260709,20260726,100,1000,10.0,0.0,1.3,0.25,250,20.0,epanechnikov,mean,0.05,17.34068192421586,13.338986095550663,17.340681924215858,17.34068192421586,20.00000000000001,19.999999999999932,20.00000000000001,10,60,False,,16.044262235864334,20.00000000000001,24.65735189383733,1.1723782230674828,2.802299089028887,20.00000000000001,15.028433292241388,75.61049254983527,True,True,True,True,True
0,20260709,20260726,100,1000,10.0,0.0,1.3,0.25,250,40.0,epanechnikov,mean,0.05,17.956814836632386,13.81293448971722,17.956814836632383,17.956814836632386,40.0000000000001,39.999999999999915,40.0000000000001,10,60,False,,33.16475379089784,40.0000000000001,47.67748986366812,1.9666950109095467,6.959987278073672,40.0000000000001,33.40589803904194,120.38153863502623,True,True,True,True,True
0,20260709,20260726,100,1000,10.0,0.0,0.7,1.0,1000,5.0,epanechnikov,mean,0.05,8.79095304144335,12.558504344919072,8.790953041443348,8.79095304144335,5.000000000000007,4.999999999999974,5.000000000000007,10,60,False,,3.9546526157267814,5.000000000000007,6.339477161529852,0.9999999999999989,1.0988052756814892,5.000000000000007,3.099011911007757,49.51585172953202,True,True,True,True,True
0,20260709,20260726,100,1000,10.0,0.0,0.7,1.0,1000,10.0,epanechnikov,mean,0.05,9.05122982783643,12.930328325480614,9.051229827836428,9.05122982783643,10.00000000000003,9.999999999999991,10.00000000000003,10,60,False,,7.887597066373879,10.00000000000003,12.597744294844297,0.9999999999999993,1.5068622070097375,10.00000000000003,6.6403869619471365,79.91975284423052,True,True,True,True,True
0,20260709,20260726,100,1000,10.0,0.0,0.7,1.0,1000,20.0,epanechnikov,mean,0.05,9.334385681389946,13.334836687699925,9.334385681389945,9.334385681389946,20.00000000000002,19.999999999999957,20.00000000000002,10,60,False,,16.073312869989483,20.00000000000002,24.625013414702714,1.0006009809614984,2.8655345183867835,20.00000000000002,14.990732602231333,119.61688252888246,True,True,True,True,True
0,20260709,20260726,100,1000,10.0,0.0,0.7,1.0,1000,40.0,epanechnikov,mean,0.05,9.667742959766983,13.81106137109569,9.667742959766981,9.667742959766983,40.00000000000005,39.999999999999936,40.00000000000005,10,60,False,,33.18601134769528,40.00000000000005,47.65807829866568,1.1930244751691639,7.344355256762369,40.00000000000005,33.34697171405446,171.004355791585,True,True,True,True,True
0,20260709,20260726,100,1000,10.0,0.0,1.0,1.0,1000,5.0,epanechnikov,mean,0.05,12.558504344919074,12.558504344919074,12.558504344919072,12.558504344919074,5.000000000000018,4.9999999999999964,5.000000000000018,10,60,False,,3.954652615726807,5.000000000000018,6.33947716152985,0.9999999999999989,1.0988052756814897,5.000000000000018,3.099011911007768,49.51585172953202,True,True,True,True,True
0,20260709,20260726,100,1000,10.0,0.0,1.0,1.0,1000,10.0,epanechnikov,mean,0.05,12.930328325480614,12.930328325480614,12.930328325480613,12.930328325480614,10.000000000000032,9.999999999999993,10.000000000000032,10,60,False,,7.887597066373868,10.000000000000032,12.597744294844306,0.9999999999999993,1.5068622070097342,10.000000000000032,6.640386961947094,79.91975284422972,True,True,True,True,True
0,20260709,20260726,100,1000,10.0,0.0,1.0,1.0,1000,20.0,epanechnikov,mean,0.05,13.334836687699925,13.334836687699925,13.334836687699923,13.334836687699925,20.000000000000025,19.99999999999999,20.000000000000025,10,60,False,,16.07331286998946,20.000000000000025,24.625013414702806,1.0006009809614982,2.865534518386786,20.000000000000025,14.99073260223146,119.61688252888143,True,True,True,True,True
0,20260709,20260726,100,1000,10.0,0.0,1.0,1.0,1000,40.0,epanechnikov,mean,0.05,13.81106137109569,13.81106137109569,13.811061371095688,13.81106137109569,40.00000000000003,39.999999999999915,40.00000000000003,10,60,False,,33.18601134769519,40.00000000000003,47.658078298665686,1.1930244751691639,7.344355256762352,40.00000000000003,33.346971714054604,171.00435579158466,True,True,True,True,True
