experiment,factor,factor_label,level,build,iteration,n,quality_median,quality_q05,quality_q95,test_error_median,h_median,anisotropy_median
diagnostic-multi-base,lambda_penalty,λ,0.05,ADP,0,96,0.9805714168206485,0.9524127749884042,0.9939277796621384,8.94801363819806,2.369345796458265,1.0
diagnostic-multi-base,lambda_penalty,λ,0.05,ADP,1,96,0.9862404784786218,0.9332081777937052,0.9963066184773448,7.125315391502149,1.6753804796514806,0.6561236083507538
diagnostic-multi-base,lambda_penalty,λ,0.05,ADP,2,96,0.9904658658546106,0.9446344509427504,0.9969037802915273,4.520133504797909,1.1846728982291326,0.38886380195617676
diagnostic-multi-base,lambda_penalty,λ,0.05,ADP,3,96,0.9958622505041899,0.9546876293616876,0.998969107766542,2.6316634259248626,0.8376902398257403,0.20579075813293457
diagnostic-multi-base,lambda_penalty,λ,0.05,ADP,4,80,0.997075720265636,0.9842008152725943,0.9990419698697424,2.074026528804924,0.5923364491145663,0.08993872255086899
diagnostic-multi-base,N_loc,N_loc,10,ADP,0,12,0.9791195471835762,0.952031464059023,0.9949542321253634,5.25456255588714,2.0222658000858944,1.0
diagnostic-multi-base,N_loc,N_loc,10,ADP,1,12,0.9871964535355152,0.9519250183071937,0.9954301691834263,3.819296867094279,1.4299578606023748,0.6439615935087204
diagnostic-multi-base,N_loc,N_loc,10,ADP,2,12,0.9902281063325369,0.9716861650664951,0.9974521806943062,2.3141916539984666,1.011132900042947,0.3805268630385399
diagnostic-multi-base,N_loc,N_loc,10,ADP,3,12,0.9955917376613773,0.981457332466451,0.998815658865956,1.6161846409920333,0.7149789303011873,0.20813072472810745
diagnostic-multi-base,N_loc,N_loc,10,ADP,4,12,0.9959619519034351,0.9844142966413806,0.9982802408562047,1.444573471193698,0.5055664500214734,0.09903398901224136
diagnostic-multi-base,N_loc,N_loc,30,ADP,0,12,0.9828896033829646,0.9620683853292273,0.9875965712165102,11.119507431872826,2.624380009189786,1.0
diagnostic-multi-base,N_loc,N_loc,30,ADP,1,12,0.9874538674801909,0.935111680763177,0.993837890360741,7.622471208749136,1.8557169009085117,0.6719852462410927
diagnostic-multi-base,N_loc,N_loc,30,ADP,2,12,0.9900008640808434,0.9418046263747003,0.9965474469147978,5.704416283017052,1.312190004594893,0.3915276601910591
diagnostic-multi-base,N_loc,N_loc,30,ADP,3,12,0.9952047065789433,0.9648650979215182,0.9985606978506322,3.430238159042763,0.9278584504542557,0.21117673069238663
diagnostic-multi-base,N_loc,N_loc,30,ADP,4,8,0.9954943523405775,0.9760475298174097,0.9978112720344013,3.3337166281556625,0.6509599615744243,0.09887967258691788
diagnostic-multi-base,N_phi,N_phi,4,ADP,0,12,0.9687881300430694,0.9055524942378242,0.9777631107503423,8.848068069295177,2.3824265764619863,1.0
diagnostic-multi-base,N_phi,N_phi,4,ADP,1,12,0.9670846378481371,0.865239683851529,0.9951101348198538,6.052619941439698,1.6846299878953213,0.6532772034406662
diagnostic-multi-base,N_phi,N_phi,4,ADP,2,12,0.9592952208300956,0.9418411865829741,0.9960879657163668,4.113226766356727,1.1912132882309932,0.39862439781427383
diagnostic-multi-base,N_phi,N_phi,4,ADP,3,12,0.991816935403285,0.829282642239429,0.9984893269316256,2.833824348058638,0.8423149939476606,0.2124558538198471
diagnostic-multi-base,N_phi,N_phi,4,ADP,4,11,0.9959535877453489,0.825480114155952,0.9985917539326711,3.008919896310598,0.5923364491145663,0.09862728416919708
diagnostic-multi-base,N_phi,N_phi,16,ADP,0,12,0.9794611067531386,0.9718651783737731,0.9952530402438767,8.848068069295177,2.3824265764619863,1.0
diagnostic-multi-base,N_phi,N_phi,16,ADP,1,12,0.9863422034273379,0.9695706882532066,0.9946813882261106,6.7579813665946205,1.6846299878953213,0.665570504963398
diagnostic-multi-base,N_phi,N_phi,16,ADP,2,12,0.9875990332684322,0.9663476367490639,0.9968082576224164,4.377203315062246,1.1912132882309932,0.39457643032073975
diagnostic-multi-base,N_phi,N_phi,16,ADP,3,12,0.9952491798600289,0.9857255594177541,0.9989848681400363,2.5167989843394167,0.8423149939476606,0.21148621290922165
diagnostic-multi-base,N_phi,N_phi,16,ADP,4,10,0.9976627865568981,0.9925908363939475,0.9985206342809075,1.7924234365741443,0.5911714177553337,0.08742444962263107
