mode,scenario,candidate,point,phase,quality_metric,quality_direction,requested_config,effective_config,fits,converged,recovered,recovery_rate,recovery_ci_low,recovery_ci_high,numerical_failures,nonconverged,converged_bad_quality,quality_median,quality_q10,quality_count,initial_quality_median,quality_gain_from_initial_median,time_median_sec,timed_count,traced_peak_median_mib,memory_count,outer_iterations_median,stop_reasons,errors,paired_recovery_gain,paired_quality_gain_median,paired_quality_pairs,paired_time_ratio_median,paired_time_pairs
multi,base,N_loc=30,2,validation,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":30,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":30,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,5,5,0.8333333333333334,0.43649717781352987,0.9699466302516935,0,1,0,0.9960517369460777,0.9806757956829613,6,0.9806046999632074,0.016934402669617432,0.7443384175003303,6,0.9603118896484375,6,5.0,"{""outer_steps"": 4, ""local_mass_limit"": 2}",{},0.16666666666666666,-0.0011527758301909108,6,0.8557153868937991,6
multi,base,N_phi=4,3,selection,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":4,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":4,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,0,0,0.0,2.7755575615628914e-17,0.3903342879021653,0,6,0,0.9958950939218632,0.9505827876359716,6,0.9744073262509086,0.016326817569744023,1.2416999960005342,6,0.6014251708984375,6,5.0,"{""outer_steps"": 6}",{},-0.8333333333333334,-0.0011953494155804711,6,1.636425611696243,6
multi,base,N_phi=4,3,validation,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":4,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":4,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,1,1,0.16666666666666666,0.030053369748306635,0.5635028221864702,0,5,0,0.9934953076673443,0.9897252073459126,6,0.9806046999632074,0.01659334753143682,1.2485162989996752,6,0.6014251708984375,6,5.0,"{""outer_steps"": 5, ""local_mass_limit"": 1}",{},-0.5,-0.00210168646515857,6,1.5044887913872096,6
multi,base,N_phi=16,4,selection,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":16,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":16,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,4,4,0.6666666666666666,0.299993315138392,0.9032285888942195,0,2,0,0.9966162211015737,0.9928143795895643,6,0.9744073262509086,0.022208894850665017,0.662961082000038,6,1.6780853271484375,6,5.0,"{""outer_steps"": 5, ""local_mass_limit"": 1}",{},-0.16666666666666666,-3.210773683476331e-05,6,0.858930625891982,6
multi,base,N_phi=16,4,validation,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":16,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":16,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,3,3,0.5,0.1876163064826506,0.8123836935173494,0,3,0,0.9977124364768564,0.9965136752399553,6,0.9806046999632074,0.01819653426205675,0.745364434998919,6,1.6780643463134766,6,5.0,"{""outer_steps"": 5, ""local_mass_limit"": 1}",{},-0.16666666666666666,-5.596523175527279e-05,6,0.7588364783470968,6
multi,base,N_J=48,5,selection,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":48,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":48,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,5,5,0.8333333333333334,0.43649717781352987,0.9699466302516935,0,1,0,0.99829134290331,0.9939548279818957,6,0.9815272662081128,0.016423648403040114,0.6413394145001803,6,1.2831058502197266,6,5.0,"{""outer_steps"": 4, ""local_mass_limit"": 2}",{},0.0,0.00027861989761812644,6,0.8764242663590376,6
multi,base,N_J=48,5,validation,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":48,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":48,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,6,6,1.0,0.6096657120978346,1.0,0,0,0,0.9980358084606169,0.9958796344099924,6,0.9895863811109729,0.008256505271135473,0.6706240619987511,6,1.2831268310546875,6,5.0,"{""outer_steps"": 4, ""local_mass_limit"": 2}",{},0.3333333333333333,0.0005654811371870738,6,0.6909929131731021,6
multi,base,solver_max_steps=20,6,selection,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":20,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":20,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,0,0,0.0,2.7755575615628914e-17,0.3903342879021653,0,6,0,0.9971617669359798,0.9937432710273203,6,0.9744073262509086,0.02254127034537795,0.47232349399928353,6,0.9602909088134766,6,5.0,"{""outer_steps"": 6}",{},-0.8333333333333334,-5.767711285353805e-06,6,0.6153166121990818,6
multi,base,solver_max_steps=20,6,validation,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":20,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":20,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,0,0,0.0,2.7755575615628914e-17,0.3903342879021653,0,6,0,0.9972295898326262,0.9925572381058936,6,0.9806046999632074,0.01869516285639211,0.4599567519999255,6,0.9603118896484375,6,5.0,"{""outer_steps"": 5, ""local_mass_limit"": 1}",{},-0.6666666666666666,2.103875154302326e-05,6,0.5483266834385169,6
multi,base,solver_max_steps=80,7,selection,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":80,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":80,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,6,6,1.0,0.6096657120978346,1.0,0,0,0,0.9972799307189869,0.9938444925764645,6,0.9744073262509086,0.02266088713553638,0.817665032498553,6,0.9603118896484375,6,5.0,"{""outer_steps"": 6}",{},0.16666666666666666,3.738233000927238e-08,6,1.0958524594453165,6
multi,base,solver_max_steps=80,7,validation,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":80,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.05,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":80,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,5,5,0.8333333333333334,0.43649717781352987,0.9699466302516935,0,1,0,0.9972257313898675,0.9918774358145576,6,0.9806046999632074,0.01869503399659539,0.9863854899995204,6,0.9603118896484375,6,5.0,"{""local_mass_limit"": 2, ""outer_steps"": 4}",{},0.16666666666666666,0.0,6,1.0452388042464276,6
multi,base,lambda_penalty=0,8,selection,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.0,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.0,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,4,4,0.6666666666666666,0.299993315138392,0.9032285888942195,1,1,0,0.9971930229776438,0.9932587773389153,5,0.9786961095968489,0.018073478085082195,0.6274902530021791,5,0.9602699279785156,5,5.0,"{""outer_steps"": 5, ""numerical_failure"": 1}","{""RuntimeError: unregularized HPAO step failed the trust certificate"": 1}",-0.16666666666666666,8.289124941995851e-11,5,0.8271028666704393,5
multi,base,lambda_penalty=0,8,validation,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.0,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.0,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,3,3,0.5,0.1876163064826506,0.8123836935173494,2,1,0,0.9982624898705932,0.9971432659839329,4,0.9806046999632074,0.01869503393689509,0.6939842004994716,4,0.9603118896484375,4,5.0,"{""numerical_failure"": 2, ""outer_steps"": 3, ""local_mass_limit"": 1}","{""RuntimeError: unregularized HPAO step failed the trust certificate"": 2}",-0.16666666666666666,1.5328349700638455e-11,4,0.8135209018818692,4
multi,base,lambda_penalty=0.2,9,selection,trace_score,higher,"{""config"":{""seed"":42,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.2,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false},""solver_tol"":1e-06,""solver_max_steps"":50,""solver"":""lsmr"",""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null}","{""seed"":2758940732,""N_loc"":20,""N_lin"":30,""N_J"":24,""N_phi"":8,""outer_steps"":5,""lambda_penalty"":0.2,""local_ridge"":1e-08,""kernel"":""ADP.core.ADP_Config:epanechnikov"",""a"":1.4142135623730951,""h_min"":0.19364916731037085,""batch_size"":32,""index_init"":""local"",""estimator"":""new"",""direction_mode"":""auto"",""multi_tensor"":""orthogonal"",""select_step"":""best"",""center_displacement"":0.0,""training_set"":""all"",""redraw_directions"":true,""smart_weights"":false,""gpu"":false,""gpu_solver"":false,""solver"":""lsmr"",""solver_tol"":1e-06,""solver_max_steps"":50,""theta"":0.1,""trust_radius"":null,""lsmr_maxiter"":null,""cg_maxiter"":null,""training_size"":240,""center_displacement_scale"":0.0}",6,5,5,0.8333333333333334,0.43649717781352987,0.9699466302516935,0,1,0,0.9972793579604613,0.9938439077489769,6,0.9744073262509086,0.02266031472330876,0.7261102205011412,6,0.9603118896484375,6,5.0,"{""outer_steps"": 6}",{},0.0,-1.1604456284786124e-10,6,0.9631562154096358,6
